conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
0de31079b6ceb9241e7bb8744b91c37b,my account is being hacked - please help! <url>,Hi! We’re sorry to hear that. Check out <url> for what to do next,my account is being hacked - please help!,1,1
df80b071541f3573aeae4b2de387ebd3,Why can't I find Kirsty Maccoll on the app but she is on the website,"Hi Nessa, help's here! Can you DM us your account's email address? We'll take a look backstage /DV /DV <url>",Why can't I find Kirsty Maccoll on the app but she is on the website,1,1
58da38b61bf9451cb3b8a355e828242f,"Can you add Twice's albums on Spotify? I know some Japanese versions are on there, but I'd like all the albums💗💗💗 <user> <user>","Hey Lani! We’d love to have all of their stuff available, but we have some info about content here: <url>","Can you add Twice's albums on Spotify? I know some Japanese versions are on there, but I'd like all the albums💗💗💗",1,1
a7ca8b21e49a9c89d33028c5e1196796,"i have paid my premium account via bank transfer but it didnt activated, can you help me ?",Hey there! Can you fire over your account's email address or username via DM? We'll see what we can suggest /RC <url>,"i have paid my premium account via bank transfer but it didnt activated, can you help me ?",1,1
c28739b9b29b44b688e0a3bff9e4af2e,I just started my premium subscription again and thought it was the student one but it was £9.99. Can I get the extra £5 back?,Hi Jack! Can you DM us your account's email address and username? We'll see what we can suggest /SC <url>,I just started my premium subscription again and thought it was the student one but it was £9.99. Can I get the extra £5 back?,1,1
ecc8a28f110327d21cd6fbd6f180f75b,answer my dm,Apologies for the delay. We've just sent a DM your way. Let's carry on chatting there,answer my dm,1,1
d564495762ccc443fc38ff96a49f0597,SPOTIFY WONT LET ME PLAY THE NEW IONNALEE SONG GOD DAMMIT,"Hi there, the cavalry's here! Just to check, are you getting any error messages when you try to play the track? If so, can you send us a screenshot? It'd be great if you could also let us know the title of the song. We'll check things out We understand. Can you send us the title of the track? We'll be waiting Thanks. Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url> If you need anything else, just give us a shout Woohoo! This calls for a <url> Let us know if anything else comes up 🙂",SPOTIFY WONT LET ME PLAY THE NEW IONNALEE SONG GOD DAMMIT,4,4
e04299e5d5756d3eebd3b7d7864ce3fe,how do I disable the videos on the playlist. I want 2listen 2the songs & my playlist stops Bc the country can’t play the vid,"Hey! This isn't possible, but we appreciate the feedback. We’re always testing in order to improve & we'll pass on your thoughts We hear you, Eric! Your feedback has been noted and passed onto the team 👊🏼",how do I disable the videos on the playlist. I want 2listen 2the songs & my playlist stops Bc the country can’t play the vid,2,2
7784ce751377d5798a2613b7f9f6c4b3,"Hi! I used to listen to this album, now it's ""grey"". Can u bring it back for me? I'm from Brazil <url> Tks!",Hey Daniel. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! No worries! We’ll have it available to you as soon as it’s available again to us. Let us know if you need anything else 😁,"Hi! I used to listen to this album, now it's ""grey"". Can u bring it back for me? I'm from Brazil Tks!",2,2
4e06f38c4a4da5deff0a9963dc98b35f,"Hi, I like spotify, how do I see how many streams I have on my posted music? Thanks.","Hey! We'd love to help. You can request access at <url> Once accepted, you'll be able to view your stats, & more 🙂","Hi, I like spotify, how do I see how many streams I have on my posted music? Thanks.",1,1
9bfd6c22eeae9d3e977e56e6e1ab250b,Hey <user> what's a guy gotta do to get Acid Rap added to the library? 😟,Hey! Sometimes content is unavailable due to licensing matters. More info about this here: <url>,Hey what's a guy gotta do to get Acid Rap added to the library? 😟,1,1
a0fc8730577ffb0a3ae36386ce7a7106,i changed my account to a student one a while ago and you guys started changing me double a few months again what’s up with that :(,Hey there! Can you DM us your account's username and email address? we'll take a look backstage /TF <url>,i changed my account to a student one a while ago and you guys started changing me double a few months again what’s up with that :(,1,1
22ece93f95f8820d0b44bcabb10a6512,"time to update the app for the iPhone X. Come on now, get busy wit it!","Hey Adrian! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see","time to update the app for the iPhone X. Come on now, get busy wit it!",1,1
561ea6c6ecdb3118392a44b1be88396c,"Hi, I'm noticing that none of The National or Grizzly Bear's tracks will play anymore. What gives?","Hey Jonathan, help's here! Could you DM us your account's email address and username alongside your device/OS? We'll take a look","Hi, I'm noticing that none of The National or Grizzly Bear's tracks will play anymore. What gives?",1,1
3d2484a2e15ab087b443d7c75a6c5fb5,"Yo <user> why are you recycling my Discover Weekly playlists from 4 months ago? I see you, you ain't slick.","<user> Hey there! We sent you a DM, we'll be happy to help you there. Be sure to check it out","Yo why are you recycling my Discover Weekly playlists from 4 months ago? I see you, you ain't slick.",1,1
71a6acdfe9036b83eaaa5bf457c2174f,"Why I Cannot skip the song on Spotify free?? The support say 6 times per hour but I never can skip songs, never",Hi! We've just sent a DM your way. Let's carry on chatting there,"Why I Cannot skip the song on Spotify free?? The support say 6 times per hour but I never can skip songs, never",1,1
3852174dc71dc746aed406a14f437550,are you having tech issues rn? I cannot connect,"Hey Jay! Could you let us know your device's make/model, operating system, and Spotify version? We'll see what we can suggest Got it! We'd love to know more about this. Could you let us know what's happening exactly? Hmm. Do you have any firewalls/antiviruses that could be affecting this? If so, could you try disabling them and see if it helps? Sounds like a plan! We'll be right here waiting for your update Awesome! Let us know if you ever need us again. We'd be... <url>",are you having tech issues rn? I cannot connect,7,5
663d528eb9a903697453a52b0190c0c7,hey <user> please stop advertising cars to me I cannot drive. Your ads remind me of one of the continuing failures of my adult life.,Hi! Thanks for the feedback. We'll be sure pass it on to the team. Let us know if you need anything else,hey please stop advertising cars to me I cannot drive. Your ads remind me of one of the continuing failures of my adult life.,1,1
16c3580fc0b854627d0902bbb9bddf96,"Another thing <user>, you should make use of force touch for your Spotify Codes like <user> do 🔥 <url>","Hey Duncan! Sounds like those are great ideas. Not to worry, we'll pass them onto our devs. Thanks 🙂","Another thing , you should make use of force touch for your Spotify Codes like do 🔥",1,1
c4c50c84c570b98a6d830cf9566baec8,how do i stop spotify premium when it wont accept correct details..,Hey Kathryn! Could you send us your account's username or email address via DM? We'll take a look backstage /LP <url>,how do i stop spotify premium when it wont accept correct details..,1,1
93c3e83d7e063dca5c32aefc88508b9d,How come you don't have Tool available? <user> :( <url>,"Hey, we'd love them on Spotify as much as you! Hopefully we'll have them in the future: <url>",How come you don't have Tool available? :(,1,1
8cb997552cef734f565995bec5fa17bd,<user> Subscribed to student plan. Money got deducted rigth away but didnt get the subscription till now. and spotify cares says they dont see anything linked to my account :) HELP! HELP! HELP! P.s I think switching from apple music was a bad idea,We've just sent a DM your way. Let's carry on chatting there,Subscribed to student plan. Money got deducted rigth away but didnt get the subscription till now. and spotify cares says they dont see anything linked to my account :) HELP! HELP! HELP! P.s I think switching from apple music was a bad idea,1,1
b9986826f45cd2e0a115056e02e52d6c,we have premium family and cannot listen at the same time,"Hey, help's arrived! Can you send us your and your family members' usernames or accounts' email addresses via DM? We'll take a look /GT <url>",we have premium family and cannot listen at the same time,1,1
3f46715572bb951ad3f38fe6e859d049,"I cannot accept invitation to a Family Premium subscription, (was revoked due to incosistent Postal No. (i made those numb))",Hey James! Can you DM us your account's email address? We'll take a look backstage /SJ <url>,"I cannot accept invitation to a Family Premium subscription, (was revoked due to incosistent Postal No. (i made those numb))",1,1
